order_id,date,region,product,salesperson,channel,quantity,price,sales,cost,notes,irrelevant_column
10588,2024-01-05,North,Widget E,Eva,Online,19,5.2,98.8,82.66,ok,extra34
10589,2024-06-20, SOUTH ,Widget C,Frank,Wholesale,18,-55.18,993.24,638.9,ok,extra50
10590,2024-09-22,West,Widget E,Grace,Retail,14,171.97,2407.58,1756.77,ok,extra14
10591,2024-11-16, SOUTH ,Widget C,Grace,Wholesale,15,197.53,2962.95,2483.09,ok,extra27
10592,2024-11-09,west,widget a,Carol,Retail,19,193.79,3682.01,2931.51,ok,extra44
10593,2024-05-27,north,Widget A,Grace,Retail,15,12.99,194.85,105.51,ok,extra43
10594,2024-09-14,EAST,Widget E,Bob,Retail,5,190.97,954.85,722.44,ok,extra15
10595,2024-07-23, SOUTH , Widget B ,Carol,Wholesale,9,184.44,1659.96,1159.51,ok,extra50
10596,2024-10-17,west,widget a,Frank,Wholesale,6,78.31,469.86,393.72,ok,extra44
10597,2024-01-15, SOUTH ,Widget B,Eva,Online,14,22.24,311.36,146.43,ok,extra49
10598,2024-09-22,north,Widget E,Helen,Wholesale,2,57.68,115.36,103.03,ok,extra22
10599,2024-12-25,north,widget a,Alice,Retail,16,31.6,505.6,,ok,extra40
10600,2024-02-19,EAST,Widget D,Carol,Online,1,167.38,167.38,104.09,ok,extra35
10601,2024-03-15,north,Widget C,Bob,Wholesale,8,38.3,306.4,236.18,ok,extra32
10602,2024-08-05,west,Widget A,Frank,Online,4,115.02,460.08,,ok,extra30
10603,2024-09-14, SOUTH ,Widget D,Carol,Retail,17,81.17,1379.89,595.26,ok,extra49
10604,2024-08-29, SOUTH ,Widget E,Grace,Online,17,,2655.4,1759.78,ok,extra3
10605,2024-12-13,EAST,Widget A,Alice,Wholesale,8,25.56,204.48,171.84,ok,extra17
10606,2024-01-16,north,Widget D,Helen,Wholesale,15,78.64,1179.6,1055.08,ok,extra19
10607,2024-02-14,EAST,Widget E,Bob,Retail,4,44.69,178.76,143.9,ok,extra12
10608,2024-04-16,west,Widget D,Grace,Online,12,74.51,894.12,759.89,ok,extra37
10609,2024-11-03,East,Widget C,Bob,Wholesale,10,184.84,1848.4,971.69,ok,extra37
10610,2024-10-06,EAST,Widget C,David,Retail,16,187.7,3003.2,2680.26,ok,extra49
10611,2024-02-01,South,Widget D,Bob,Wholesale,19,181.34,3445.46,2589.42,ok,extra31
10612,2024-11-28,EAST,widget a,Alice,Wholesale,8,9.18,73.44,31.41,ok,extra31
10613,2024-03-11,North,Widget B,David,Online,20,,3931.8,2295.6,ok,extra38
10614,2024-01-24,North,Widget C,Frank,Wholesale,8,163.46,1307.68,573.16,ok,extra42
10615,2024-12-02,West,Widget D,Eva,Retail,18,45.14,812.52,611.52,ok,extra50
10616,2024-10-04,East, Widget B ,David,Retail,14,142.57,1995.98,1419.01,ok,extra48
10617,2024-04-30,EAST,Widget C,Bob,Online,15,190.84,2862.6,,ok,extra18
10618,2024-04-24,North,Widget E,Frank,Retail,14,108.84,1523.76,1112.65,ok,extra49
10619,2024-08-06,north, Widget B ,Helen,Retail,2,162.44,324.88,219.83,ok,extra37
10620,2024-05-01,EAST,Widget A,Eva,Retail,9,21.68,195.12,102.43,ok,extra18
10621,2024-10-18, SOUTH ,Widget D,David,Retail,6,91.54,-549.24,224.44,ok,extra4
10622,2024-08-13,North,Widget B,Bob,Wholesale,9,55.61,500.49,324.05,ok,extra3
10623,2024-04-26,North,Widget E,David,Retail,9,195.18,1756.62,716.8,ok,extra7
10624,2024-07-09, SOUTH ,Widget C,Grace,Wholesale,3,130.17,390.51,327.22,ok,extra24
10625,2024-03-17, SOUTH ,Widget B,Grace,Wholesale,20,46.24,924.8,514.7,ok,extra3
10626,2024-04-24,North,Widget E,Helen,Wholesale,18,148.12,2666.16,1784.95,ok,extra34
10627,2024-06-17,west,widget a,Grace,Retail,12,50.02,600.24,334.58,ok,extra6
10628,2024-08-17,East,Widget E,Eva,Retail,5,185.51,927.55,484.62,ok,extra22
10629,2024-11-19,west,widget a,Bob,Online,6,175.9,,430.35,ok,extra3
10630,2024-09-28, SOUTH , Widget B ,Frank,Wholesale,12,29.85,358.2,268.1,ok,extra39
10631,2024-08-17,South,Widget B,Alice,Wholesale,14,61.41,859.74,548.99,ok,extra38
10632,2024-10-28,EAST,Widget C,Frank,Retail,8,62.98,503.84,287.47,ok,extra21
10633,2024-04-17,west,Widget D,David,Online,20,66.3,1326.0,760.69,ok,extra19
10634,2024-05-22,West,Widget A,Helen,Online,17,152.2,2587.4,1070.34,ok,extra24
10635,2024-08-20,north,widget a,Bob,Retail,4,91.66,366.64,225.9,ok,extra6
10636,2024-08-20, SOUTH ,Widget B,Alice,Wholesale,3,,428.49,238.84,ok,extra41
10637,2024-05-15,West,Widget A,Grace,Online,6,148.04,888.24,480.8,ok,extra32
10638,2024-07-13,West,Widget C,Helen,Retail,12,99.43,1193.16,869.18,ok,extra41
10639,2024-05-27,South,Widget C,Grace,Wholesale,8,134.17,1073.36,491.5,ok,extra9
10640,04/30/2024,north,widget a,Frank,Retail,7,178.51,1249.57,988.93,ok,extra26
10641,2024-04-22,South,Widget E,Frank,Online,10,92.29,922.9,,ok,extra39
10642,2024-06-19,East, Widget B ,Grace,Wholesale,18,17.38,312.84,132.83,ok,extra15
10643,2024-05-07,North,Widget B,Eva,Retail,1,152.25,152.25,100.98,ok,extra2
10644,2024-07-12,EAST,Widget A,Alice,Wholesale,9,173.09,1557.81,682.73,ok,extra35
10645,2024-11-06,north,widget a,Helen,Retail,14,104.91,1468.74,604.7,ok,extra19
10646,2024-12-25,South,Widget D,David,Wholesale,1,198.67,198.67,151.74,ok,extra2
10647,2024-06-19,West,Widget A,Carol,Retail,3,23.6,70.8,34.31,ok,extra40
10648,2024-09-09,North,Widget C,David,Wholesale,11,167.69,1844.59,771.51,ok,extra32
10649,2024-09-20,North,Widget B,Bob,Online,3,184.64,553.92,339.47,ok,extra13
10650,2024-09-25,north,Widget E,Frank,Wholesale,18,86.54,1557.72,630.3,ok,extra24
10651,2024-07-09,East,Widget B,Helen,Online,15,46.07,691.05,390.5,ok,extra21
10652,2024-04-06, SOUTH ,widget a,David,Retail,15,,1043.25,449.18,ok,extra41
10653,2024-06-05,South,widget a,David,Retail,9,114.42,1029.78,742.27,ok,extra12
10654,2024-06-18,west,Widget B,Carol,Online,20,59.06,1181.2,949.27,ok,extra15
10655,2024-01-01,north,Widget E,Bob,Online,2,31.71,63.42,50.97,ok,extra36
10656,2024-06-11,EAST,Widget E,Helen,Retail,7,191.3,1339.1,1168.69,ok,extra45
10657,2024-01-13,West,Widget D,Frank,Online,12,147.06,1764.72,894.52,ok,extra48
10658,2024-06-17,west,Widget D,Alice,Wholesale,9,103.04,927.36,376.97,ok,extra46
10659,2024-08-29,South,Widget A,Frank,Online,16,38.89,622.24,482.22,ok,extra40
10660,2024-08-02,West,widget a,Alice,Retail,15,129.31,1939.65,836.3,ok,extra44
10661,2024-07-06,East,widget a,Eva,Online,13,86.19,1120.47,822.27,ok,extra12
10662,2024-01-02,west,Widget A,Bob,Online,4,71.58,286.32,195.87,ok,extra12
10663,2024-01-06,West,widget a,Carol,Retail,3,176.05,528.15,460.35,ok,extra4
10664,2024-04-06, SOUTH ,Widget C,Helen,Wholesale,10,55.57,555.7,344.42,ok,extra44
10665,2024-04-17,north,Widget A,David,Retail,10,45.45,454.5,340.8,ok,extra14
10666,2024-03-12, SOUTH , Widget B ,Alice,Online,19,78.69,1495.11,1037.9,ok,extra27
10667,2024-03-24,EAST,Widget D,David,Retail,1,90.61,90.61,64.18,ok,extra47
10668,2024-04-29,North,Widget B,Carol,Retail,17,26.03,442.51,271.24,ok,extra39
10669,2024-03-07,west,Widget D,Carol,Retail,2,194.21,388.42,215.43,ok,extra1
10670,2024-04-14, SOUTH ,Widget A,Helen,Wholesale,5,138.52,692.6,569.89,ok,extra44
10671,2024-05-04,north, Widget B ,Grace,Wholesale,5,67.08,335.4,291.0,ok,extra26
10672,2024-11-07,South,widget a,David,Online,12,71.27,855.24,694.13,ok,extra32
10673,2024-08-05,South,Widget D,Bob,Retail,16,11.79,188.64,165.86,ok,extra44
10674,2024-03-06,North,Widget C,Grace,Retail,15,7.26,108.9,79.16,ok,extra48
10675,2024-08-30,South,Widget B,Alice,Retail,12,26.78,321.36,157.28,ok,extra46
10676,2024-01-25,EAST,Widget C,Eva,Online,16,94.75,1516.0,644.36,ok,extra35
10677,2024-01-19,East,widget a,Carol,Wholesale,2,108.6,217.2,129.91,ok,extra32
10678,2024-09-25,South,Widget D,Bob,Retail,11,77.7,854.7,,ok,extra41
10679,2024-11-30,West,widget a,Alice,Retail,14,193.21,2704.94,2155.36,ok,extra37
10680,2024-05-21,North, Widget B ,Grace,Wholesale,13,182.4,2371.2,1752.56,ok,extra9
10681,04/25/2024,EAST,widget a,Frank,Wholesale,3,124.22,372.66,284.74,ok,extra25
10682,2024-03-18,South,widget a,Helen,Wholesale,7,108.79,761.53,369.35,ok,extra23
10683,2024-08-19,North, Widget B ,Eva,Wholesale,20,119.06,2381.2,1695.73,ok,extra48
10684,2024-03-04,EAST,Widget E,Grace,Retail,4,116.3,465.2,227.63,ok,extra49
10685,2024-12-06,west,Widget C,Helen,Online,11,102.95,,754.5,ok,extra12
10686,2024-12-15,East,Widget E,Bob,Wholesale,14,194.98,2729.72,1651.88,ok,extra37
10687,2024-08-29,West, Widget B ,Carol,Retail,1,149.88,149.88,126.16,ok,extra24
10688,2024-03-08,West, Widget B ,Carol,Retail,7,117.63,823.41,518.42,ok,extra33
10689,2024-05-05,west, Widget B ,Grace,Online,1,150.98,150.98,111.88,ok,extra27
10690,2024-09-30, SOUTH ,Widget D,Helen,Retail,2,62.13,124.26,74.46,ok,extra8
10691,2024-03-27,South,Widget D,Helen,Online,5,183.03,915.15,730.09,ok,extra49
10692,2024-10-17, SOUTH ,widget a,Eva,Retail,5,33.86,169.3,92.14,ok,extra46
10693,2024-12-21,East,Widget E,Alice,Retail,13,55.17,717.21,368.62,ok,extra24
10694,2024-03-28,west,widget a,Carol,Wholesale,19,171.26,3253.94,,ok,extra31
10695,2024-06-07,west,Widget E,Alice,Wholesale,20,156.71,3134.2,2490.55,ok,extra34
10696,2024-06-17,west,Widget E,David,Online,18,170.09,3061.62,2047.81,ok,extra17
10697,2024-08-21,South,Widget B,Eva,Online,9,112.64,1013.76,451.81,ok,extra14
10698,2024-01-27,West,Widget E,Helen,Retail,7,,687.89,427.14,ok,extra37
10699,2024-11-25,north,Widget D,Carol,Retail,20,152.33,3046.6,2730.12,ok,extra33
10700,2024-06-23,North,Widget C,Helen,Retail,10,127.05,1270.5,579.01,ok,extra11
10701,2024-06-24,north,Widget C,Helen,Online,6,42.75,256.5,116.54,ok,extra44
10702,2024-07-21,EAST, Widget B ,Eva,Online,20,134.21,2684.2,1510.78,ok,extra17
10703,2024-06-30,,Widget A,Grace,Retail,10,87.93,879.3,524.74,ok,extra42
10704,2024-04-16,West, Widget B ,David,Wholesale,12,9.62,115.44,70.85,ok,extra33
10705,2024-10-30,West,Widget C,Grace,Online,2,157.34,314.68,187.24,ok,extra7
10706,2024-08-29,north,Widget E,David,Wholesale,11,195.55,2151.05,1648.19,ok,extra6
10707,2024-05-29, SOUTH , Widget B ,Helen,Wholesale,3,174.79,524.37,393.08,ok,extra14
10708,2024-12-26,North, Widget B ,Alice,Wholesale,1,,32.35,23.33,ok,extra24
10709,2024-10-02,East, Widget B ,Bob,Wholesale,3,148.21,444.63,303.53,ok,extra30
10710,2024-05-21,EAST,Widget A,Grace,Wholesale,5,,659.2,,ok,extra19
10711,2024-05-12, SOUTH ,widget a,Carol,Online,11,108.81,1196.91,869.92,ok,extra50
10712,2024-01-21,north,Widget B,Grace,Retail,3,68.85,206.55,115.19,ok,extra15
10713,2024-08-13,west,Widget D,Grace,Online,1,91.57,91.57,70.69,ok,extra14
10714,2024-10-23, SOUTH ,Widget D,David,Online,7,28.47,199.29,128.45,ok,extra6
10715,2024-01-04,north,Widget B,Bob,Wholesale,4,74.16,296.64,,ok,extra42
10716,2024-06-14,North,Widget A,David,Wholesale,6,115.09,690.54,320.39,ok,extra43
10717,2024-09-22,West,Widget C,Grace,Wholesale,6,76.19,457.14,394.27,ok,extra24
10718,2024-08-28,East,Widget A,Alice,Retail,14,14.07,196.98,115.93,ok,extra15
10719,2024-10-01, SOUTH ,Widget E,Bob,Retail,1,65.73,65.73,41.72,ok,extra32
10720,2024-03-14,north,Widget B,Eva,Retail,4,144.87,579.48,313.59,ok,extra46
10721,2024-03-08,EAST,widget a,Alice,Online,5,,589.9,511.63,ok,extra12
10722,2024-01-06,West,Widget D,Eva,Wholesale,12,41.61,499.32,416.81,ok,extra29
10723,2024-04-05,north,Widget A,Frank,Retail,16,,2488.64,1563.26,ok,extra42
10724,2024-03-02,East,Widget D,David,Online,12,64.87,,481.14,ok,extra44
10725,2024-03-18,East,Widget C,Carol,Online,2,161.05,322.1,187.25,ok,extra44
10726,2024-03-18,north,Widget D,Grace,Retail,14,172.37,2413.18,1301.21,ok,extra30
10727,2024-12-08,west, Widget B ,Carol,Online,20,120.83,2416.6,1047.37,ok,extra26
10728,2024-02-06,East,Widget B,Helen,Online,5,179.06,895.3,413.39,ok,extra44
10729,2024-11-17,South, Widget B ,Frank,Retail,15,63.27,949.05,438.87,ok,extra3
10730,2024-12-29, SOUTH ,Widget B,Helen,Wholesale,10,48.8,488.0,220.34,ok,extra28
10731,2024-05-21,South,widget a,Helen,Online,11,86.83,955.13,781.44,ok,extra38
10732,2024-12-28,South,Widget E,Bob,Wholesale,19,78.29,1487.51,980.99,ok,extra7
10733,2024-08-03,North,Widget D,Grace,Wholesale,2,72.72,145.44,115.49,ok,extra2
10734,2024-07-30,north,Widget D,Alice,Retail,9,74.92,674.28,499.98,ok,extra30
10735,2024-10-07, SOUTH ,Widget E,David,Retail,12,157.29,1887.48,917.37,ok,extra20
10736,2024-04-05,East,Widget C,Alice,Online,16,73.37,1173.92,942.6,ok,extra13
10737,2024-10-02,EAST, Widget B ,Eva,Online,3,43.73,131.19,58.42,ok,extra46
10738,2024-05-30,north,Widget A,Helen,Online,11,199.89,2198.79,1366.04,ok,extra45
10739,2024-01-07,West,Widget D,Carol,Wholesale,20,99.24,1984.8,1229.53,ok,extra38
10740,2024-07-05,South,widget a,Carol,Retail,12,76.08,912.96,787.66,ok,extra45
10741,2024-09-16,West,Widget D,Eva,Wholesale,4,162.41,649.64,456.08,ok,extra4
10742,2024-01-12, SOUTH ,Widget A,Eva,Wholesale,2,179.69,359.38,229.4,ok,extra17
10743,2024-03-09,EAST,Widget B,Frank,Online,15,65.42,981.3,734.6,ok,extra40
10744,2024-02-02,East,Widget A,Helen,Wholesale,7,53.52,374.64,262.53,ok,extra8
10745,2024-07-27,north,Widget D,Bob,Online,11,40.68,447.48,248.62,ok,extra17
10746,2024-02-18,North,Widget E,Alice,Online,20,16.88,,229.08,ok,extra21
10747,2024-03-29,East,Widget E,Frank,Wholesale,6,109.37,656.22,582.65,ok,extra12
10748,2024-08-15,north,Widget A,Frank,Wholesale,18,178.21,3207.78,2556.04,ok,extra12
10749,2024-11-09,South,Widget C,David,Retail,18,167.2,3009.6,2383.7,ok,extra10
10750,2024-09-02,EAST, Widget B ,David,Retail,19,24.26,460.94,304.18,ok,extra21
10751,2024-07-12,north, Widget B ,Alice,Wholesale,4,67.7,270.8,173.87,ok,extra3
10752,2024-03-29,North, Widget B ,Grace,Wholesale,18,10.45,188.1,166.16,ok,extra33
10753,2024-02-20,North,Widget A,Grace,Online,8,143.92,1151.36,502.55,ok,extra45
10754,2024-06-18,West,Widget E,Eva,Retail,8,77.5,620.0,507.71,ok,extra44
10755,2024-05-19,north,Widget E,Alice,Wholesale,14,78.54,1099.56,903.09,ok,extra45
10756,2024-11-22,EAST,Widget C,Eva,Retail,16,17.97,287.52,192.2,ok,extra37
10757,2024-02-14,North, Widget B ,Grace,Online,5,106.05,530.25,221.56,ok,extra6
10758,2024-03-14,North,Widget B,Frank,Retail,17,154.52,2626.84,1298.93,ok,extra12
10759,2024-05-29,West,Widget E,Eva,Wholesale,7,70.5,493.5,375.35,ok,extra11
10760,09/30/2024,EAST,Widget A,Alice,Retail,11,77.22,849.42,400.71,ok,extra50
10761,2024-01-11,West,widget a,Helen,Wholesale,19,130.73,2483.87,1344.36,ok,extra17
10762,2024-10-01,East,Widget C,Alice,Retail,10,129.23,1292.3,629.58,ok,extra20
10763,2024-07-24,west,Widget D,Helen,Retail,7,188.67,1320.69,806.37,ok,extra22
10764,2024-04-07, SOUTH ,widget a,Eva,Online,20,75.87,1517.4,958.52,ok,extra26
10765,2024-11-15,East,Widget D,Alice,Wholesale,11,112.58,1238.38,592.39,ok,extra14
10766,2024-03-20,west,Widget C,Alice,Wholesale,7,34.38,240.66,,ok,extra7
10767,2024-02-16, SOUTH ,Widget E,Helen,Retail,7,150.0,1050.0,922.93,ok,extra22
10768,2024-03-18,north,widget a,David,Online,20,84.89,1697.8,1155.92,ok,extra43
10769,2024-08-30,East,Widget D,Alice,Retail,1,119.3,119.3,106.64,ok,extra43
10770,2024-03-10, SOUTH ,Widget C,Bob,Retail,5,26.64,133.2,115.55,ok,extra39
10771,2024-07-05,East,Widget A,David,Wholesale,9,196.5,1768.5,1507.01,ok,extra20
10772,2024-12-02,North,Widget C,Grace,Online,18,-11.12,200.16,167.34,ok,extra31
10773,2024-09-19,West,Widget D,Eva,Retail,14,142.92,2000.88,932.75,ok,extra6
10774,2024-09-17,East,Widget E,David,Online,5,,,367.83,ok,extra5
10775,2024-03-20,North,widget a,Carol,Online,15,128.05,1920.75,1086.09,ok,extra48
10776,2024-12-17,west,Widget E,Carol,Retail,3,80.45,241.35,172.02,ok,extra19
10777,2024-02-10,South,Widget B,Carol,Retail,5,176.24,881.2,606.02,ok,extra49
10778,2024-09-16,north,Widget C,Carol,Online,9,165.77,1491.93,1145.39,ok,extra4
10779,2024-02-10, SOUTH ,widget a,Bob,Wholesale,15,7.34,110.1,85.01,ok,extra17
10780,2024-06-02,west,Widget C,Grace,Retail,7,49.48,346.36,168.08,ok,extra30
10781,2024-03-12,East,Widget B,Carol,Online,5,,414.45,168.67,ok,extra7
10782,2024-03-22,EAST, Widget B ,Carol,Retail,18,59.15,1064.7,527.0,ok,extra43
10783,2024-05-28,East,Widget C,Eva,Wholesale,16,161.71,-2587.36,1573.56,ok,extra40
10784,2024-12-18, SOUTH ,widget a,David,Retail,16,17.31,276.96,172.7,ok,extra41
10785,2024-06-18,West, Widget B ,David,Retail,11,157.41,,1188.05,ok,extra37
10786,2024-11-15,west,Widget D,David,Retail,15,122.51,1837.65,1553.65,ok,extra46
10787,2024-06-16,West, Widget B ,David,Wholesale,18,33.49,602.82,323.34,ok,extra39
10788,2024-05-24,EAST,Widget A,Frank,Retail,1,63.14,63.14,31.7,ok,extra50
10789,2024-06-09, SOUTH ,Widget A,Bob,Online,9,43.57,392.13,275.77,ok,extra21
10790,2024-11-17,North,Widget E,Alice,Wholesale,6,68.69,412.14,337.15,ok,extra46
10791,2024-03-24,west,Widget D,Alice,Wholesale,12,194.6,2335.2,1328.91,ok,extra27
10792,2024-08-17,West,Widget D,Alice,Online,9,49.34,444.06,190.17,ok,extra15
10793,2024-07-17,,Widget E,Bob,Online,1,104.5,104.5,56.93,ok,extra13
10794,2024-10-24,north,Widget C,Frank,Wholesale,6,82.45,-494.7,235.54,ok,extra25
10795,2024-05-13,EAST,Widget B,Carol,Online,15,10.62,159.3,111.78,ok,extra3
10796,2024-06-01,north,Widget B,Alice,Retail,19,164.48,3125.12,1814.04,ok,extra1
10797,2024-06-16,West,Widget A,Bob,Online,6,184.56,1107.36,708.81,ok,extra2
10798,2024-07-14, SOUTH ,Widget A,Eva,Retail,4,,61.76,31.35,ok,extra42
10799,2024-04-14,West,Widget D,Eva,Retail,1,176.66,176.66,152.99,ok,extra2
10800,2024-12-13,,widget a,Bob,Retail,14,166.94,2337.16,1416.81,ok,extra46
10801,2024-04-06,west, Widget B ,David,Wholesale,1,199.19,199.19,84.07,ok,extra48
10802,2024-03-24,EAST,Widget C,Helen,Retail,18,110.45,1988.1,1114.04,ok,extra50
10803,2024-07-03,East,Widget A,Frank,Wholesale,9,177.53,1597.77,904.98,ok,extra41
10804,2024-10-20,North,Widget E,Bob,Wholesale,7,165.81,1160.67,694.28,ok,extra1
10805,2024-06-20, SOUTH ,widget a,Grace,Wholesale,12,111.95,1343.4,802.65,ok,extra49
10806,2024-04-06,,Widget B,Grace,Retail,17,160.99,2736.83,1772.38,ok,extra14
10807,2024-03-02,EAST,Widget A,Eva,Retail,3,18.07,54.21,33.95,ok,extra25
10808,2024-10-30,EAST, Widget B ,Bob,Retail,2,102.5,205.0,118.03,ok,extra45
10809,2024-07-13,South,Widget D,Grace,Wholesale,3,97.6,292.8,196.72,ok,extra22
10810,2024-08-19,west,Widget A,Carol,Retail,1,138.35,138.35,96.39,ok,extra18
10811,2024-10-26, SOUTH ,Widget D,Bob,Wholesale,6,180.94,1085.64,593.51,ok,extra10
10812,2024-11-30,west,Widget B,Helen,Wholesale,2,63.94,127.88,65.44,ok,extra8
10813,2024-08-12,South,Widget D,Helen,Online,14,9.0,126.0,83.49,ok,extra18
10814,2024-12-06,East,widget a,David,Retail,8,181.79,1454.32,1218.38,ok,extra43
10815,2024-04-04,,Widget C,Alice,Wholesale,2,50.29,100.58,47.64,ok,extra1
10816,2024-03-11,South,Widget B,Grace,Wholesale,16,161.24,2579.84,1275.3,ok,extra41
10817,2024-03-15,EAST, Widget B ,Frank,Online,17,198.02,3366.34,1468.72,ok,extra17
10818,2024-04-08,west,Widget E,Grace,Wholesale,13,92.72,1205.36,986.21,ok,extra49
10819,2024-11-03,north,Widget D,Eva,Retail,3,142.37,427.11,336.79,ok,extra42
10820,2024-06-06,East,Widget D,Frank,Online,16,80.29,1284.64,1073.42,ok,extra45
10821,2024-05-17,West,Widget C,Eva,Online,20,105.14,2102.8,1170.26,ok,extra22
10822,2024-11-09,West, Widget B ,Helen,Wholesale,10,42.04,420.4,312.35,ok,extra34
10823,2024-11-20,west,Widget E,Frank,Online,16,78.12,1249.92,744.72,ok,extra17
10824,2024-01-02,north,Widget E,Grace,Online,9,185.92,1673.28,1049.78,ok,extra18
10825,2024-07-17,north,Widget A,Eva,Online,4,75.46,301.84,241.67,ok,extra7
10826,2024-01-06,north,Widget E,Frank,Online,9,,543.78,282.95,ok,extra10
10827,2024-07-15,west,Widget A,Bob,Online,6,22.78,136.68,105.27,ok,extra27
10828,02/24/2024,South, Widget B ,Bob,Retail,14,118.03,1652.42,1156.46,ok,extra46
10829,2024-01-12,EAST, Widget B ,Helen,Wholesale,16,90.15,1442.4,1208.12,ok,extra14
10830,2024-07-25,west,Widget A,David,Wholesale,13,58.46,759.98,,ok,extra45
10831,2024-01-11,north,Widget D,Carol,Online,14,22.44,314.16,165.71,ok,extra15
10832,2024-07-14,north,Widget A,Eva,Retail,3,142.89,428.67,205.49,ok,extra10
10833,2024-06-08,East,Widget C,Helen,Retail,3,126.08,378.24,259.59,ok,extra11
10834,2024-02-21,East,Widget E,Carol,Online,18,29.21,525.78,331.91,ok,extra1
10835,2024-01-30,north,Widget D,David,Retail,16,35.4,566.4,264.02,ok,extra12
10836,2024-07-12,EAST,Widget E,Helen,Wholesale,17,160.77,2733.09,2019.1,ok,extra34
10837,2024-09-25,north,Widget A,Grace,Retail,16,29.62,,198.2,ok,extra25
10838,2024-11-22,West,Widget B,Alice,Online,19,159.15,3023.85,2342.31,ok,extra29
10839,2024-03-07,west,Widget D,Grace,Online,5,179.92,899.6,774.89,ok,extra39
10840,2024-09-02,north,Widget A,Alice,Wholesale,10,184.79,1847.9,892.49,ok,extra14
10841,2024-06-26,EAST, Widget B ,Alice,Wholesale,2,161.24,322.48,223.42,ok,extra50
10842,2024-07-12,north,Widget D,David,Online,9,33.07,297.63,232.47,ok,extra3
10843,2024-03-18,west, Widget B ,Bob,Online,7,5.11,35.77,15.49,ok,extra30
10844,2024-06-24, SOUTH ,widget a,Frank,Wholesale,16,191.36,3061.76,1619.8,ok,extra10
10845,2024-05-05,EAST,Widget A,Eva,Retail,16,58.08,929.28,808.45,ok,extra7
10846,2024-08-25,north,Widget A,David,Online,18,103.64,1865.52,1131.11,ok,extra40
10847,2024-08-11,West,Widget D,Helen,Retail,14,97.27,1361.78,565.54,ok,extra38
10848,2024-06-21,East,Widget E,Grace,Retail,13,171.37,2227.81,1003.25,ok,extra6
10849,2024-08-29,South,Widget A,Carol,Retail,12,137.35,"$1,648.20",1415.87,ok,extra22
10010,2024-06-18,west,Widget B,Helen,Retail,16,46.78,748.48,348.91,ok,extra13
10011,2024-01-28,West,Widget B,Helen,Online,4,16.82,67.28,51.41,ok,extra28
10012,2024-10-08,,Widget D,Helen,Retail,18,168.03,3024.54,2675.2,ok,extra14
10013,2024-08-20,North,Widget E,Alice,Wholesale,18,134.06,2413.08,1552.42,ok,extra21
10014,2024-09-17,West,Widget E,Alice,Wholesale,20,18.25,365.0,303.28,ok,extra6
10015,2024-06-09,South,Widget A,David,Wholesale,10,-94.16,941.6,814.02,ok,extra17
10016,2024-08-12,north,widget a,Bob,Online,20,196.85,3937.0,3163.58,ok,extra17
10017,2024-06-24,EAST, Widget B ,Eva,Online,9,103.55,931.95,489.8,ok,extra1
10018,2024-13-40, SOUTH ,Widget E,Carol,Retail,3,189.28,567.84,423.33,ok,extra9
10019,2024-07-02,East,Widget B,Carol,Online,4,,295.88,201.18,ok,extra27
10020,2024-05-07,west,Widget C,Eva,Online,4,,318.4,133.52,ok,extra15
10021,2024-05-22,north,Widget A,Bob,Wholesale,18,69.57,1252.26,518.19,ok,extra28
10022,2024-10-22,West,Widget C,Grace,Online,14,5.33,74.62,64.38,ok,extra43
10023,2024-09-16,EAST,widget a,Carol,Wholesale,13,140.96,1832.48,,ok,extra37
10024,2024-10-23,East,widget a,Bob,Retail,15,91.22,1368.3,693.52,ok,extra33
